Sentiment;TweetID;TweetText
negative;493866;Okay why says Paris Hilton she only can have 1 best friend while her 3th season is playing on mtv? #fail
negative;2569271;So Nike makes horrible kits too. #arsenal
positive;741730;I love catching up with my friends and hearing about how happy they are! I'm so happy for them!! #they'reinlove
positive;1843337;is really looking forward to a drunken weekend with the girlies :) xxxx
positive;1283941;We had the UTC class of 2010 that came by 2day. It was a blessing to c them. Many r going back 2 their cities 2 do a wk 4 God. God bless you
positive;814840;"Cisco now then home. Enjoyed lunch duty in science; spent 1 hour talking and telling little kids to go away =D"
negative;2524658;Carolyn fell off her bike?! Even worse: she ripped her jeggings?!?! #tragedy
positive;1658232;I love you @user
negative;2174658;"screw u xbox live: Microsoft really knows how to rub some people up the wrong way. This week; my frie.. ~http "
positive;1777749;i appreciate spongebob so much more now that im older
negative;2154642;"Now that PSN is back up; I go to play my PS3...and it won't turn on. No power; no lights; no nothing. Think I'm done with Sony consoles #FFS"
negative;2500388;#TheLastTimeIChecked they wasn't fucking with me now the checking on me like a nike sign
positive;857590;lmao at Chris and Masgana!! they were hilarious tryna get my booty from the JUMP the whole time smh
positive;157025;"A very Happy New Year to all our listeners! Have a great 2011; as we pledge to; well; talk Microsoft some more. :)"
positive;207317;cream crackers and cheese.. yummy #moretweetsaboutfood
positive;1002413;@MrMeatnuggets: @user sweet if there a pic post it on Flash Mountain! LOL!!! Good one. Love it!!
negative;312139;What the hell am I going to do without @user for 5 days next weekend?! #notcool.
negative;1325573;"I Hate Math Homework &gt;.&lt;"
negative;1961800;"X-Factor axed Cheryl Cole;Some other bint's in her role;She should just fuck em off;& run off with The Hoff;Coz Cowell is a fuckin arsehole."
negative;1705322;"I'm actually so annoyed at the Sims people - they screw up the game; twice; and then don't respond wen I ask for help because its messed up?"
negative;478465;Got stoned and forgot my dress! Fuck!
negative;73847;I do not fuck wit them Nike #Mags
positive;2275269;My favorite Sony product is _PS3_ because_it makes my life that much better_. #questionoftheday
positive;2765164;But in other news... First trip to ikea was awesome!
positive;2556744;"I've been paid 50 bucks to watch Father of the Bride; Death at a Funeral; and Dirty Dancing:)"
positive;2446393;Massage is the best way to relax in this stressful world. Try it today! You'll be glad you did.
positive;2510726;you're so sweet baby
positive;624150;The swype key pad of my samsung  rocks.. Lets see how the battery life is.....
negative;1451066;And I would like to say SCREW 8am CLASSES
negative;2736357;There is nothing attractive about ghetto white girls. Take the Nike high tops off and put on some sandals.
positive;689890;"LTS SYDNEY STORE; 255b Crown St; Surry Hills; 2010. Opening next week!!!! Getting closer :D"
positive;286758;I turned in my app to be a TNT Mentor for the Fall Season.  NIKE Women's Marathong here I come! New fundraising goal of $3300.  GO TEAM
positive;1531049;Loves gifts... : )
positive;97980;Gonna spend the day outdoors. Much nicer/cooler/fresher outside then in and lovin the sun/breeze! Just hope we don't catch that hurricane
negative;457931;O_o How could NINTENDO not notice that the fan in my Wii was BROKEN? I JUST sent it in a week before this happened!
positive;2775806;Lmfao to the kia soul commercial .
positive;105816;"I LOVE HIM :) &lt;3&lt;3"
positive;782890;Th pictures of David here are sooo cute ! hees ^^ ~http  via @user
positive;2525831;"GIVING a Big THUMBS UP to the Movie; ""All about Steve""  w/Sandra Bullock  Funny stuff -great jabs at the News Media..lol"
positive;630616;So excited to see my roomie @user tomorrow!!!!!!! #sopumped
negative;2390559;A kick-ass headache + being pissed off =  HELL.
negative;2235147;Far to tired to go to work as been up all night  but not I can't go to sleep I want to sleep what's that all about xx
negative;132108;"In one single day; Nike decided to lift our spirits and crush them. Why? I'd rather just see a pic in passing rather than all this bullshit."
negative;77928;Sooo y am i still gettn my hair braided 3 dayz later irritated as hell.
negative;1964167;Perez Hilton is a disgusting hypocrite.  His 15 minutes is up.
negative;1660371;"Stupid Internet connection &gt;.&lt;"
positive;1406721;"Says; Yayy finally off work.....sheesh missed the beautiful weather its gucci more days to come ;))"
positive;92788;Received my invitation for Gucci and Fiat 500 collaboration launch party in London tomorrow evening.. Awesome.. The weeks looking good!
negative;189604;wishing I had bought seedless watermelon
positive;3128712;"Great day yesterday; excellent mentoring from Cilla Snowball #MarketingAcademy + won Sony award for Driving change/Innovation in Marketing"
positive;1217177;Today was a very eventful day.. First pizza hut and then Starbucks :) ~http  ~http 
negative;1149426;"Hungry and upset; not a good combo"
positive;13225;Video: Kreayshawn - Gucci Gucci (by kreayshawn ) LOVEE HERR TO DEATHH ~http
negative;511409;I feel myself fading.
negative;1430422;“@hankito: @user paris hilton thinking shes a house dj I blame you” +11111 I'm starting to feel sick to my stomach if this is true
negative;2627395;just drove an hour in the wrong direction without noticing it at all #yikes #newalltimelow #amigonnabeokay?
positive;1944117;Today was a good day at work. Had mom and dad email me and let me know they want me to #doula them for there Oct... ~http
positive;1515595;My Samsung Wave is back ... missing it for a very long time ...
positive;2514545;"I &lt;3 my new Nike + GPS app! Tracks your phone so no more driving around where I ran 2 see how far I went! 7x around my block is 3 miles! #fb"
negative;411709;S/O to shorty downtown in the social service line trynna get tca n foodstamps with remy tracks in her hair n gucci shoes on her feet. #DENY
negative;1054925;Up Bored n Kinda Lonely.
positive;429770;Up early this morning to watch our @user guys play in the Adidas Invite. Good luck guys...can't wait to see you compete!
negative;408958;How bitches be talking gucci this louie that and they a barbie but don't have a car?
negative;1415783;Damn it!! I BROKE MY NEW FUCKIN PIECE!!
negative;545397;"OK; y @user gunna delete his tweet; WEEK ASS NIGGA!"
positive;1031857;ALLNIGHTER!!!
positive;711857;Together our small voice will Unite into something BIG
positive;921023;"Looking forward to the E3 Nintendo conference; it's gonna be great! #GTE3: ~http"
positive;3089298;Bought microsoft office 2011 for less than 10 dollars. One of the many reasons why I love thailand.
positive;2436216;hahaha omg I love my mom
positive;1017503;Last night I got to meet the very funny and talented @user after 'Comedy Congress'. Thanks again Aisha! ~http
positive;2581434;nails done - deep blue with silver polka dots :)
negative;863844;I'm beyond exhausted.
positive;2323654;"I just finished a bowl of FAGE Greek yogurt w/blackberries and fiber bran cereal. Creamy; crunchy; sweet. And mucho healthy! #Yum"
negative;1301822;Should have NEVER tweeted that.RT @user rollin with my sony ericson phone from 1997....im ashamed of even having it in my possession X_X
negative;1404879;i dislike big decisions - they smell
negative;1344977;Pfffft theres no point trying to listen to this lecture after a bottle of wine....it's beyond boring...and sleep would be more interesting!
positive;155835;My mum is on FB! Wooh! :)
positive;2660110;gucci gucci was just on the radioooooooo! OMG :D @user
negative;1784147;Perez Hilton is a douche. I think a celebrity should beat the ever lovin' crap out of him...I mean like full on can of whoop. I would laugh.
positive;2914720;I get to go get some new nike running shoes today. More motivation to workout. #skinnythoughts
positive;2649021;there are actually so many nice people on here :)
negative;2211416;I hate my dentist he watches trueblood and has ugly gucci shoes #fagbag
positive;2840011;getting ready to go to Hilton Head island in S.C. tomorrow... can't wait!
positive;2053796;"u dont need a spray tan; you look gorgeous already Laura x (@colinratushniak live on ~http )"
negative;550489;dang eagles lost
positive;1038291;Working out w/ the young guys at Adidas Nations camp in Chicago. Some very talented & personable young men here.
positive;1658491;At the Silver Clef Awards. Richard Connell at Sony - upmost respect for a wonderful speech.
negative;3250664;Nobody likes a primark girl with a gucci attitude loooool
negative;2057855;Is absolutely exhausted physically and emotionally from moving today
positive;216907;Still feeling pooped after my adidas Zone Cycling class at David Lloyd Leisure this morning - great class though!
negative;2076259;She's starting to piss me off. -_-
positive;1943822;i figured it out! i have color. wii is a great thing nintendo is the best!
negative;1429686;Air Mag? why release now? it's been decades. could be wrong but is Nike running out of ideas? #McFly
negative;720785;Shorty think she hot shit cuz she got a fake gucci bag!! I think NOT!! Lmao!!
positive;1009692;"I'm in love with the NIKE ""pressure makes us"" commercial that comes on during all the US world cup games #inspiring"
positive;846077;"Loving my new Sony Bravia HD tv; picture is immense!!"
negative;360502;Damn it.  Too hard a push into the corner.  #kbshow
positive;2306129;congratulations to Hugo Mason for winning the signed Manuel Almunia Nike Gloves.
positive;2101198;YOU KNOW ITS FUN when u can't tell your parents WHAT YOU DID !!! .. Lol I'm so dead #sleep
positive;116960;The Bing demo was insane!! #WPCLA
positive;144113;Free parking in the parking garage today!
positive;2398633;Its such a ego boost to my music when someone asks to write songs with me cause they like my stuff.
positive;2943265;"I bought new Adidas shoes today :D. Purple ;P"
positive;1722796;Just got back from dinner wit my fam! Fun times
positive;242881;obsessed with trust issues remix from @user it's SO GOOD!
positive;1826325;GoodNight TweetiePies! Remember...BELIEVE in your destiny..& Life will bring you the ppl & circumstances to help you realize it.
positive;7848;"No matter how bad things are;I know there's something bright around the corner"
negative;2189692;"19hrs and 20 mins of bein awake n my eyes can't handle diz shytt anymore; Hoodnight !!"
positive;473419;Finally Finished My Art Project :D ~http 
positive;2844806;Nice initiative from Nike to fashion the French football team ~http 
positive;547336;"Having my ""hiphop"" outfit on; lol; low cut sweat pants; love them; with my adidas pink shoes"
positive;398897;Thank you and God bless and protect you....... to those serving in our armed forces......
negative;964564;That shouldn't be a question: There is now a run on Sony tapestock for SD and HD. Television production folks beware.
positive;1280162;GLAMAZON Entertainment's birthday bash for Divalicious tonight @ Splice Lounge!  10pm.  Great tunes.  Great company.  Mini-set performances!
positive;1644366;Let's beat the X Factor and take back the charts! UK #ChartJackers: ~http  #ChartJackers
negative;1840754;what the f
negative;454799;DAMMM I'M UP WANT COMPANY BUT NOT A WAIST OF TIME PC OF COMPANY ......
negative;1068933;You're losing me..
negative;2789981;"my mentions= dead..again;p"
positive;2291057;RiBBiTTT™ iS LiK TOTALLY EXCiTED 4 POOL TOMO C U THERE.
positive;1649314;I bought R150 Gucci sunglasses and I'm not ashamed!! Onenkinga uyanya!!
positive;716030;is quiet  shy sweet and innocent!
positive;2261072;Arrived to dubai (:
negative;1371782;Saying NO to Chemo ~http 
positive;264121;Totally forgot I had twitter... Only 13 days til Christmas!
positive;2133991;Hahhahah adidas starwars collection
negative;1787949;"The same people that told me I couldn't; act like they love me smh"
negative;2700742;@LCC_Students: Timetables were sent out last week. ...really? I never received mine. MA Magazine Publishing.
positive;349460;I was excited to see her no lie lol
negative;2440977;Someone needs to explain to me what taking the C off if can't is going to do!
positive;2477628;"I just pre-ordered ""the proposal""...Bullock and Reynolds are just great...."
positive;151885;"I favorited a YouTube video -- Kimmi Kennedy in the studio w/ Hasan For Adidas ""My Shoe... ~http "
negative;1610064;"you don´t get another chance; life is no nintendo game..."
positive;1532711;it's snowing again. :)
negative;720679;If I'm not obligated to you .. You should know that I shouldn't have to tell you.. I already act on it #nodisrespect
positive;1810026;Bruno Mars has written a song about my whole agenda on the weekends #lovebeinglazy
negative;2435618;Wow - Honda actually used the Happy Birthday song in an Accord ad. Eldred v. Ashcroft! Sony Bono Copyright Term Extension Act of 1998! SUE!!
positive;1488246;6K with interval up primrose hill! Then gym!! #awesome
positive;1956093;Did SO much sewing this week while visiting with family. Now time for assembly! Going to fill the Crayon Wallets! Yay!
negative;1037304;My mum& dad r trynah par me& say i should fill out the appllication form 4 #TakeMeOut OMG i think thats the lamest thing ive heard all week
positive;971281;SOOO GUESS WHO'S ABOUT TO BE A GOD MOTHER AGAIN?!?!@jUscaLLMe_TeL
positive;3123704;BOOM! Adidas bites the dust as Nike commits to toxic-free future! Can @user bounce back? ~http  #DT @user
positive;339903;#GoColts (shout out to Devin Moore who is on IR- Get well soon! We miss you!) #BlueCrew
negative;2429771;Whenever i see a black person with gucci i automaticly assume its fake
negative;2316146;"Why does Google look like Bing today?! Don't like it. Switching to Bing ;)"
negative;2218581;puffff borring day
negative;1423033;There is always one terrifyingly shady group of 3+ men at IHOP #headonaswivle
positive;2095541;Ahh jus finshed cleanin my room finally! Now i donr hav to worry bout it..No i Work tomorrow :O!!!!
positive;448901;We like what we saw although make sure she's 18 RT @user @user Creepy.
positive;1310886;Happy  Ramadan to you and yours!
positive;2860273;"PROPS TO THE GUCCI FASHION HOUSE....GUCCI MEN SUITS AND SNEAKERS ;  WE ALL HAVE A WEAKNESS. ~http "
negative;3337784;Who knew that vomit patterns were the look for fall? RE: Christina McHale's Adidas skirt. #USO2011
positive;2962303;going to the beverly hills hilton to stalk out some golden globe action!
negative;299843;“@CassidyDay: Why can't we wear Nike shorts to school?! #dumb #favoritethingtowear”// a freakin men
positive;1899535;Miss you too @user have fun in cinci i got some connections there too and heisha said she gne b there too
positive;2015738;"I’ll have money back for breakfast smell like “bitch I’m rich cologne” ha; I’m so relaxed my Gucci flats aint got a scratch. -"
negative;2256591;Its only 1030 and I'm already hella tired.
negative;731238;"Looking into Microsoft Office Web Apps...or is it Microsoft hypeware? If they are trying to beat Google Apps with this; they won't succeed."
positive;228899;Successfully avoided hitting any cars in the parking lot today while filming a new video for the One Gauge Helicopter car!
positive;2589835;"Funny video from Samsung on taking great photos; if only it was that easy! ~http"
positive;2106025;semantic discovery engine now this is interesting RT @user Microsoft Licenses Jinni's Content-Discovery Technology ~http 
positive;1997060;Tell God thank you right now for closing a door that would've given you less than what HE has for you! YOU'RE just that priceless to him!
positive;2431752;Glory Glory Man United!
negative;1745729;I just think for you to be wearing nike everyday faithfully and shit you gotta play some type of sport
negative;1960893;Men r from MARS and WOMEN from earth.. We speak totally different languages....after all these years suff  get #lostintranslation
negative;2536222;I'd rather be sleeping.
negative;213868;the samsung continuum is a nice idea... just sad that it's not the Nexus Two everyone hopped for plus its for VERIZON *thumbs down*
positive;1255823;I feel like I'm cheating on Google when I use Bing lol
negative;2656128;Can Nintendo come up with a better name?! That name reminds me of the stupid girl from the movie Kung Pow.
positive;848343;"wow; archer was RIDICULOUS last night--a return to season 1 form! #archerfx"
positive;1392563;Easy catch
positive;1438610;"Phil Jackson is in the new Audi commercial. Like really; my life. Oh my god. #sign"
positive;1807367;Goiingg To Ah Party Todayy ! :D Not Ah Block Partyy !
positive;1625844;I Always Wear Nike Socks
negative;487653;"I'm confused lol RT @user This big ol dummy @user just said ""This lady from Gucci sent me some cold a** Louis Vuittons"" whaaaaaat????"
positive;566571;Impossible is Nothing. - adidas  is my fav quote :)
positive;2356226;"May all the "" ah bing ge"" have an eventful and fruitful evening with their loved ones. Gonna spend mine with him and his nephew this sat!Bye"
negative;1281930;Dont these loud people down the hallway know about curfew??? #loud #babymakingmusic #gotothethirdfloor
positive;126593;I liked a @user video ~http  Yelawolf - I Just Wanna Party (Explicit) ft. Gucci Mane
positive;193024;loving your norts (nike tempo shorts) but working at an adidas school. #SIDproblems. @user -- glad you understand!
negative;2723842;No likey no lighty.
negative;686464;#InappropriateFuneralSongs Gucci - 911 Emergency
positive;2015523;Let's text?(:
positive;2783231;watch out world... @user turns 21 tomorrow!
positive;2345990;Pretty cool Squidoo lens: Austin Storage ~http 
positive;1485214;will pray 4 Basktball to join CWG soon. so dat i can b more intrsted in dem. n ya hoping alot 4m my Badminton. bst f luck 2 Indian shutlrs.!
positive;1096864;Done schoool :)
negative;2357970;"...*yawns; stretching*"
negative;2519118;"Why has Google removed cached from it's UK pages...had to reset home page to .com....so annoying; if that goes too; I'll use Bing :I"
positive;1554971;"Finally; the lid has been lifted on my existence! ~http  PANG: Magical Michael heads to Nintendo DS in Autumn."
negative;1749140;"willyfuhreally #notagoodlook if you wear nike socks w/ dress shoes; especially to church hmm...what if your a chick ha!"
positive;12200;"Holla For Gucci Belts ; Beats ; Lv Belts ; Ray Bans Sunglasses"
positive;1783824;im having such a wonderful day
negative;2949959;"#ShakeThatAssForThis fake ass Gucci bag with the ""F"" all over it"
positive;2335224;"Whenever I have a decision to make;  I just remember what the Nike sign says. ""Just do it""."
negative;275632;"Niccaz sit around & watch Gucci videos but as soon as I turn on CNN they wanna leave. C'mon son; get ur knowledge right!"
positive;1828775;Gettin our hands pretty with @user at P'zazz !!
positive;341599;My Follower @user is a Cutie
negative;754788;Yes. I gives no fuks about Gucci being free RT @user Dear Atlanta don't y'all get tired of going to Welcome Home parties for Gucci Mane?
positive;1046530;Yo Nintendo hook me up with some Diddy Kong action! #dkhoard
negative;1771244;You shouldn't have told him that. If you didn't he would've interigated you. Either way it would've blown up in your face.
negative;276985;SHE A GROUPIE SHE AINT GUCCI BETTA COACH THAT BITCH .
positive;2410178;physical bravery is most appreciated when accompanied with understanding... :)
positive;697061;This will help a lot! Good that FB searches only public pages. RT @user Bing Adds Social Media to Search Results ~http 
negative;1108570;"I feel bad for people who all they can do is talk about sports. Get cultured; asshole."
negative;1250034;"I would like school so much better if we could wear Nike shorts; polo; and a hat everyday."
negative;2572535;“@Lolly2309: uncomfortable watching tv with a 50 year old french man & a sex scene comes on.. Mmm” does Emily know you're with Pierre?!
positive;2256223;FINALLY watched Transformers today with @user - it was AMAZING!!! :D Wish there was more of @user in the movie :(
positive;2084545;Gucci Gucci by Kreayshawn always makes me smile because I picture @user singing it and his inner ghetto girl comes out hahah
positive;969726;And there a new nano OMGOmg
positive;2548436;"Long Day at Sony Studios; was fun at the end though:D"
negative;3338321;"for all you jerks that missed my birthday a last week; here's how you make it up; nike hair-itage t's ~http  #YesPlease"
positive;1045436;"Have a safe trip @user and @user love you bunches! Grow; Glow; and Go for Christ. :-) #AMEYPD"
positive;583869;MUST follow#FF @user @user @user @user @user @user @user @user @user @user
positive;2686139;Getting ready for the Sony Ericcson!
positive;3337463;I Feel like im working with microsoft in here!
positive;2286327;"Oh who am I kidding; there is not a single MJ song I dislike."
negative;2421323;#RT IF YOU #HATE Justin Drew #Bieber
positive;1897568;Been busy with my project. Using MVVM design. I love it! Very stable and dynamic! I hope I can have it finished by the end of next week...
positive;759231;WELCOME BACK LAMAR UNIVERSITY STUDENTS!!
positive;1362174;Getting ready to leave for LA on Sunday....SunView Software is exhibiting at Microsoft Tech Ed next week!
positive;1293147;So dope RT @user #PeepAndWeepWednesday Supreme X Nike Zoom Bruin SB  ~http 
positive;2072894;CHECK THE CARTOON HUMOR VIDEO RESPONSE.......funnnyyy!!!!!!! :) (@YouTube ~http )
negative;2187829;Its so hard to fake a smile.
positive;1954418;All my j's love me all my j's love me nd I am nvr lucky(in my gucci voice)@DrayaNOTDrea @user @user @user
positive;422004;yea gucci is doin it up specially on that mario song @user
negative;561022;"“@JimBoardman: Nike won't be making anything like this for Torres again: ~http  Gosh; im gonna miss that smile"
positive;1183996;"Watchin I love you man with my best friends&lt;333 latus on the menjay ;)"
positive;168216;Multple Sclerosis or not I have decided to start my Masters of Education in July!!  Then we will see how tired I am and will get!
positive;1236882;"guys 19 followers away from getting a shoutout from the ALEX LACASSE &lt;3 ; :)"
positive;822213;Day off tomorrow!! @user let's go to Canada
negative;2729315;"Saw a big bird eat a small bird today. It was gross; just thought id share! :)"
negative;838170;I dont wanna talk to you.
negative;807718;#InappropriateFuneralSongs it's over- gucci mane
negative;1236176;If I see another touchback i might lose it
negative;2657435;"Lost my Xbox follower; apparently my octopus immolation tales are just too hardcore for the image microsoft wants to present. Sissy;"
negative;842948;lmao. Them R.U kids is ugly this year.
positive;2559378;"Oh yeah Sony use the new Veta turn it into the new wii-u controller 1st will be awesome; wii-u=enhanced Dreamcast what U think G4? #E3ong4"
negative;767551;Hoes Gone Be Hoes!
positive;81009;"GOD; hilton finally contacted me!"
positive;321418;Omg cop that new Gucci Mane cd Writings on the Wall 2
positive;2027209;"Tahahahaah; pumpkin mother fucker lmao"
positive;463819;Up watching Hey Arnold the movie. I loved this cartoon when I was a kid
positive;1396410;I'm counting the hours until I see @user and @user. How I've missed my Nike fam.
negative;571766;i.cant.feel.my.face
positive;116921;Kicking off Thursday morning with a Microsoft CRM Meeting.  @user is excited to be a managed Microsoft Dynamics Partner this year!
positive;1019780;I Got #beiberFever Baby Baby Baby.... Is Stuck In My Head Thanks @user :-)
negative;1563320;"GET BIRBALSINGH off my telly; since when did she become an expert. She talks in nothing but cliché; stereotype and pre-prepared phrases."
positive;2424614;Ladies don't be afraid to step outside the box and pursue your dreams.  It's not as hard as it seems.  You just need a little #inspiration!
positive;1816474;life can be sweet wen it wants 2......bumpin that GUCCI MANE
positive;1509160;I like big butts and I cannot lie... Lol
negative;2209741;"Are these idiots going to slowly get better dressed as the nights go on; it's still all adidas hoods but they've just looted diesel."
positive;2594724;Heart to hearts with @user are always the best #thingsillmiss
positive;283640;"We have registered to be invited to try out the new Google Buzz social networking site.The demo was very interesting;can't wait!!!!!"
negative;2590948;Ignorance was bliss
positive;1744178;#ThingsHoodratsLove I Think I Love Her by Gucci Mane.
positive;706082;Heading off with  half a dozen Rugby Dad's & half D'Arcy's team (with Jude in tow as a Mascot) to see Iron Man II. No girls allowed.  :-)
positive;1953045;Aloha! Long day/night to get here - but looking picture perfect this morning! (@ Hilton Waikoloa Village) [pic]: ~http 
positive;3216072;Just saw meg Ryan at the fresh market in Hilton head :)
positive;2842052;"I want a pair of those ---&gt;""@UrbanFlairUK: New post: The Nike Air Mag AKA the ""Back to the Future Shoes"" (Footwear) ~http "
positive;60085;Lifes an opinion *yo voice* RT @user But in other more important new Nike released Marty mcfly shoes and them shits is nice!
negative;3092006;"Curved fake nails; fake gucci shoes; pink and black kat stacks weave; cheetah print door knocker earings; pink bra out of a wife beater..smh"
negative;486170;I got a Pork Choppa in the car ( Ughh) Big Black Nigga!
positive;3310917;Updated my Samsung Galaxy Apollo from Android 2.1(Eclair) to Android 2.2(Froyo):-)
positive;2195352;@disneywords: I do not make films primarily for children. I make them for the child in all of us. –Walt Disney sums up my life :)
positive;3219234;"Haha So Me && @user Were All Singing Gucci Gucci all Day (; nd Liz Was all trying to learn it haha"
positive;1125853;First tweet from samsung galaxy pro :)
negative;1244235;I just wanna sleep. but no. this baby apparently cant feed herself.
negative;785618;Don't buy nintendo wii fit plus from Argos - they are £15 more than Asda and they won't give you the money back!
positive;1385645;Juhu punch and bhel mix - I'm at the beach!
negative;397017;"sony camera repair ~http  The LCD on my 1 yr old Sony Cyber Shot DSC 100 is broken;  repair will cost over $1... ."
negative;597877;Oh dear. RT @user US 'X-Factor' judge demands 'all ugly people' be fired from Sony Records ~http  (via @user)
negative;871284;You barely bought a Gucci bitch.
positive;191119;Final destination 5 :)
negative;2254562;Why must I love such spendy UK glossies? ~http 
positive;403351;crazy gucci shoes....where i get'em at.....can't say....lololol
positive;2018501;"Let's start the night ! With @user ; @user ; Angel ; & Ray ! : ] &lt;3"
positive;2571265;if only I could spend the day with Paris Hilton as her new BFF
negative;2467893;Jus lef da prison from fuckin gucci mane. He gave me 27 muthafuckin cigarettes. We fucked on a dirty muthafuckin steel ass chair. & a rug
positive;1268274;Okay sitting on the porch as it rains makes up for early wake up :)
positive;1158675;I got fricking 45 followers overnight.
positive;1883998;"Basketball Practice with Bobby; I know your jealous @user (:"
positive;1548300;"Tonight catch us at Hells Kitchen in Newark;NJ for a bday celebration!"
negative;1728278;Can't trust nobody
positive;2807131;joined @user today... feeling good now :)
positive;175828;Just did insanity...great workout. However I'm dreading how I will feel when I wake up tomorrow
negative;1273334;keep your hand on your gun. Sony you trust anyone
negative;1569977;I Can't follow u can't u understand. Plz don't unfollow me
positive;2299412;I'm on Fire
positive;3151794;Messing about wit me brothers new samsung galaxy...love it!
negative;52987;I'm not tryna be arrogant but umm it's bout to be over for u niggas the abomination is outchea @user let me kno
negative;2887016;"Music labels find new ways to alienate fans:  RT @user UMG; Sony music pulls all music videos from YouTube ~http "
positive;2302287;@Simonerda101: Were u there when I gave patience 1 n her panty toRe #shockHorror @user. YOU did whaat!?? It tore!? Hahaha *death
negative;1216021;"gucci gucci louis louis feni fendi prada them basic bitches wear that shit so I don't even bother #barbie(;"
positive;501883;MISSIN DAH B00 CAINT WAIT TILL AFTA SK00L S0 I KAN C HYM!
positive;1849159;watching tv going to go lay out and work out soon .. then imma clean my gouse up :)
positive;592661;Am so relax my gucci flats ain't got a scratch!¡ ~http 
positive;2387042;Girls just wanna have fun !!!  #CyndiLauper
positive;2349189;I earned the Priest Box Office sticker on @user! ~http
negative;2724;Wishin I had someone to tlk to right abt now. The babe and the bff are outtie right now. I miss the both. Feburary come soon
negative;1438557;I Really Don't Like That Microsoft Acquires Skype . Skype Is The Best Communication Program Ever Created.. Shoulden't Be Owned By MS
positive;888210;lol its crazy we so excited to hear from @user and we going in we she dotted on us! :( *puppy eyes*
negative;1043057;He prolly thinks I'm funny looking now! Damn those florescent lights!!!!!!
positive;801246;I need tht new gucci cd!
positive;1340529;“@DIORgoneGAGA: Them gucci rainboots would be lOve right now!!” see I told you to buy them
positive;2406057;Good luck Trevor!! RT @user Ready to get up on the wheel today! I think we'll be just fine :)
positive;294219;Representing @user at Kinnick Stadium. Perk of the job.
positive;1549478;Brand new track 'No More M.C.'s' released on I Tunes yesterday!!!!!! ~http  Hit me up and let me know what you think!!!
positive;2268065;"At long last I have 100% achievements in 1989 turtles arcade; I new I was meant to be a ninja!"
negative;907905;Oh no! Sony is late!
negative;1257273;"Ppl still play Pokedmon? @user Pokemon headed to iOS; Android; Nintendo still doesn't care about casual gaming ~http "
positive;2326229;gonna get so fucked up!work at 7am
positive;2260193;KD Lang at Deer Lake Park.  Enjoying some Hilton Hospitality at the #Burnaby Blues and Roots Festival. What a voice!!
negative;349979;If it weren't for me she'd be dead right now smh
positive;108014;eyeheartjasmine is my B-A-B-Y girl!!
positive;928083;"did some shopping with my mommy! &lt;3 now time for a nap; then off to the park to watch my little babies play softball &lt;3"
positive;3039658;"i love MTV: the hills; the city paretal control; paris hilton my new bff I LOVE IT"
positive;21383;Sounds like a good move... Sony hires former Homeland Security officer in wake of data breach: ~http  via @user
negative;1992653;"Tired..STILL! &lt;3"
positive;2391125;"O2 release Samsung Galaxy Spica today; great to see another Android phone on the Irish market"
negative;2343751;Paris Hilton says that bees frighten her....I bet the rest of the alphabet does too
positive;641252;LSA's survey crews enjoyed Maryland weather today!
negative;2184244;"under an out of control completely controlled Democrat; oh sorry out of control progressive majority would not of happened."
negative;193157;How does this laptop not have microsoft word.
negative;349494;"They didn't fit; so then she tried to snatch up my super bright adidas hi-tops."
negative;952707;trippin off my daughter she madd cas she cant jump off the top stairs. She want me to get a charged.#crazybaby
positive;228143;"Hi @user; I'd like to win a SONY Home Cinema System!"
negative;1082589;Paris Hilton in yet another beer ad? *Yawn* ~http 
negative;2094198;So much for sleeping in a little today -__-
negative;1019475;im fuckin wit dat new gucci track 11
positive;591046;wow that was fun.   we had sketchy ppl in front of us and behind us and ppl gettin scanned. j and i breezed right thru! woot.  now food time
positive;1515981;#brettfavre is going to be watching the superbowl on his brand new samsung led from sears !
positive;2615181;"the @user website is never ending.. i j'adore it!! their clothes are definately the best ;D"
negative;1773938;i think gucci is played so not dat one
negative;1397328;Seriously?! I'm not a search engine. RT @user Nicklas Lidstrom has been named a finalist for the Lady Bing Trophy by the @user.
positive;2651722;"When life hands you lemons;.. get tequila; trade for a lime; and hope you can find your way home tomorrow. #inspiration"
positive;2699566;We hope it to! RT @user @user I hope that the new elections in Brazil will bring an improvement to the country and to you
negative;1192460;Omg CNN confirmed today that bin laden is alive :(( ~http 
positive;109170;NSI's are the rock stars of the U.S. Microsoft Partner Community. Check out our friends at: ~http  #mspartner #wpc2010
negative;2830140;Are you having a fuckin laugh!!!!!!
positive;2221644;"Recession; WHAT recession?! First Pair of ""Back to the Future"" Marty McFly Nike Shoes Sell for $37;500 on eBay today!"
negative;2345754;!!!!!!!! RT “@JUsTin_cASE17 Why do girls smoke???? I DnT understand thts shif dumb n unattractive”
negative;240582;"I'm getting word we are leaving the house. Trying to hide in the bed; amidst the pillows. Duck and cover."
positive;363774;"Well damn (in my gucci voice) ""dat bitch was bad who jus walked in da store """
positive;3269475;Send positive thoughts to @user. She's in her microsoft interview and it's tough.
positive;1976780;Miss u too!!! COME VISIT! RT @user I miss my BFF @user .. I wanna go to socal to visit you & your bing bing boyfriend LOL
positive;1780774;my heart will nvr stop loving u @user
negative;367603;OCT. 24!!!! Take Care BITCH!
